dataset,segment_id,model,n_frames,n_iters,delta_FR,delta_IMU,duration_s,mean_err_deg_s,median_err_deg_s,mean_dir_err_deg,mean_beta
boxes_rotation,seg_D,thesis_imu,50,100,0.2,0.3,1.0,0.12971674306244238,0.12787488404938954,0.5706499050258784,1.001524044193145
boxes_rotation,seg_D,thesis_imu,50,100,0.2,0.5,1.0,0.04846011572142224,0.047735234762507184,0.21231923228057561,1.0004653763244122
boxes_rotation,seg_D,thesis_imu,50,100,0.3,0.1,1.0,1.4650266437896977,1.4046613711743139,6.337424590435117,1.0256840227379558
boxes_rotation,seg_D,thesis_imu,50,100,0.3,0.2,1.0,0.5313891489463649,0.5110703740193862,2.3269331656338705,1.0075038989314167
boxes_rotation,seg_D,thesis_imu,50,100,0.3,0.3,1.0,0.25848431633661345,0.2501328779307452,1.136311545655946,1.0033197362553363
boxes_rotation,seg_D,thesis_imu,50,100,0.3,0.5,1.0,0.09793882602046844,0.09658146781176441,0.4304667690258441,1.0010861488969056
boxes_rotation,seg_D,thesis_imu,50,100,0.5,0.1,1.0,2.3824800475458208,2.2281869385893507,10.30135033382566,1.0481245783512347
boxes_rotation,seg_D,thesis_imu,50,100,0.5,0.2,1.0,1.0775981008042281,1.0060358601760053,4.677710577045507,1.0173682485432178
boxes_rotation,seg_D,thesis_imu,50,100,0.5,0.3,1.0,0.5853585630615963,0.5648108332921322,2.560820419157626,1.0083670663887823
boxes_rotation,seg_D,thesis_imu,50,100,0.5,0.5,1.0,0.2400373404325892,0.2334073006226423,1.055263992503204,1.0030368480854377
boxes_rotation,seg_D,thesis_imu,150,75,0.1,0.1,3.0,2.216178597688737,0.8429517655477359,2.1015689049108177,1.0411561139922005
boxes_rotation,seg_D,thesis_imu,150,75,0.1,0.2,3.0,1.2280684653755036,0.2806967422447436,0.7236137355678952,1.0228512511023413
boxes_rotation,seg_D,thesis_imu,150,75,0.1,0.3,3.0,0.8594053592958957,0.14025036582813738,0.39025831356110513,1.0159007751036864
boxes_rotation,seg_D,thesis_imu,150,75,0.1,0.5,3.0,0.5417134100753056,0.06311213011715579,0.1917893891410385,1.009921914340097
boxes_rotation,seg_D,thesis_imu,150,75,0.2,0.1,3.0,3.5049625079307583,1.6948140267846958,4.279501950257981,1.067313404649335
boxes_rotation,seg_D,thesis_imu,150,75,0.2,0.2,3.0,2.1015573543108457,0.6787261797460917,1.7404716854227402,1.0400222733256919
boxes_rotation,seg_D,thesis_imu,150,75,0.2,0.3,3.0,1.5222753347527125,0.3704162040568302,0.9652685606090434,1.0288618924419537
boxes_rotation,seg_D,thesis_imu,150,75,0.2,0.5,3.0,0.993662841808434,0.16281880664537746,0.45691536892264734,1.0186113677923152
boxes_rotation,seg_D,thesis_imu,150,75,0.3,0.1,3.0,4.435515674447539,2.5477328406898234,6.152404379324353,1.0878467406643502
boxes_rotation,seg_D,thesis_imu,150,75,0.3,0.2,3.0,2.7914939973721324,1.120772066166569,2.821034928301848,1.0537729110233152
boxes_rotation,seg_D,thesis_imu,150,75,0.3,0.3,3.0,2.0692379677076747,0.6289202414985076,1.6330551907760753,1.0397313287241032
boxes_rotation,seg_D,thesis_imu,150,75,0.3,0.5,3.0,1.3854598033557592,0.29510843447177776,0.7860357891002477,1.0263407527120043
boxes_rotation,seg_D,thesis_imu,150,75,0.5,0.1,3.0,5.778254699561013,3.7719747589915835,9.151292253685014,1.1205834400824464
boxes_rotation,seg_D,thesis_imu,150,75,0.5,0.2,3.0,3.861966124974675,1.9324239741622131,4.845383971883112,1.0759342891013508
boxes_rotation,seg_D,thesis_imu,150,75,0.5,0.3,3.0,2.9512291376512874,1.2119505349425814,3.042754675303291,1.0573645905617188
boxes_rotation,seg_D,thesis_imu,150,75,0.5,0.5,3.0,2.045186209446764,0.5908307985778956,1.5514514741686631,1.039524125717216
boxes_rotation,seg_D,thesis_imu,150,100,0.1,0.1,3.0,1.9732154757116296,0.4990741692836014,1.3154859218096608,1.038774666509182
boxes_rotation,seg_D,thesis_imu,150,100,0.1,0.2,3.0,1.1400250284673643,0.1308258154411465,0.41807671686151465,1.0221368631169878
boxes_rotation,seg_D,thesis_imu,150,100,0.1,0.3,3.0,0.8146511779586785,0.057450526024035733,0.2265588459605369,1.0155743802550512
boxes_rotation,seg_D,thesis_imu,150,100,0.1,0.5,3.0,0.5236023873463393,0.022367757009144992,0.11741585967520075,1.009821643190482
boxes_rotation,seg_D,thesis_imu,150,100,0.2,0.1,3.0,3.0922740916114755,1.167888071800171,3.014508717653124,1.0618133260001548
boxes_rotation,seg_D,thesis_imu,150,100,0.2,0.2,3.0,1.9038522875254993,0.3903977379214537,1.0868475342675186,1.0381649890526816
boxes_rotation,seg_D,thesis_imu,150,100,0.2,0.3,3.0,1.409954157561888,0.18664439631510443,0.5788501096804278,1.0279204027421542
boxes_rotation,seg_D,thesis_imu,150,100,0.2,0.5,3.0,0.9426736553532009,0.06897561876746659,0.27130279742488794,1.0182372564806839
boxes_rotation,seg_D,thesis_imu,150,100,0.3,0.1,3.0,3.912988133667023,1.830782935602561,4.608753977729232,1.0789314066309528
boxes_rotation,seg_D,thesis_imu,150,100,0.3,0.2,3.0,2.495349499400999,0.7082523910226484,1.8749126880656157,1.0505416673884607
boxes_rotation,seg_D,thesis_imu,150,100,0.3,0.3,3.0,1.8841667123231174,0.35784487444011903,1.0208395670468702,1.0379967955161131
boxes_rotation,seg_D,thesis_imu,150,100,0.3,0.5,3.0,1.2942185391818861,0.14056820703399242,0.470596466748788,1.0255865222188125
boxes_rotation,seg_D,thesis_imu,150,100,0.5,0.1,3.0,5.144936643428178,3.0392763673312464,7.281184844914665,1.1070037936372417
boxes_rotation,seg_D,thesis_imu,150,100,0.5,0.2,3.0,3.4239985043276535,1.3613612314503953,3.5069710453819023,1.0695783946661148
boxes_rotation,seg_D,thesis_imu,150,100,0.5,0.3,3.0,2.6399967157826323,0.7713814594182057,2.0525983438968014,1.0538512302115988
boxes_rotation,seg_D,thesis_imu,150,100,0.5,0.5,3.0,1.8688155022860773,0.3318965428705827,0.9710878583278941,1.0378563064083006
boxes_rotation,seg_E,cook,25,75,0.1,0.0,0.5,10.204569392439687,9.481283833301855,13.362413384451735,0.7691791804859753
boxes_rotation,seg_E,cook,25,75,0.2,0.0,0.5,10.215029023761504,9.488794333566734,13.360862819717164,0.7688204516636779
boxes_rotation,seg_E,cook,25,75,0.3,0.0,0.5,10.219179515610145,9.491784515875317,13.360260964181178,0.7686784912356152
boxes_rotation,seg_E,cook,25,75,0.5,0.0,0.5,10.222794154788701,9.494384813875248,13.359730421863777,0.7685548368950846
boxes_rotation,seg_E,cook,25,100,0.1,0.0,0.5,10.218419063079578,9.491382173009708,13.360645768466735,0.768706900718204
boxes_rotation,seg_E,cook,25,100,0.2,0.0,0.5,10.230709521726345,9.500224165671794,13.358904053089564,0.7682887172104441
boxes_rotation,seg_E,cook,25,100,0.3,0.0,0.5,10.23558074190026,9.503724150028658,13.358213380853345,0.7681233067857883
boxes_rotation,seg_E,cook,25,100,0.5,0.0,0.5,10.239820931293899,9.506775479550761,13.357615670968014,0.7679795204163543
boxes_rotation,seg_E,cook,50,75,0.1,0.0,1.0,30.360122725882352,24.27910931509057,76.80681909461116,0.7147313512171657
boxes_rotation,seg_E,cook,50,75,0.2,0.0,1.0,30.381194067761076,24.30481002103149,76.80870912928208,0.7141873320571333
boxes_rotation,seg_E,cook,50,75,0.3,0.0,1.0,30.389524287936098,24.31495502349504,76.80945011215414,0.7139724931703476
boxes_rotation,seg_E,cook,50,75,0.5,0.0,1.0,30.396774354029098,24.32378696003905,76.81009794898885,0.7137856083522587
boxes_rotation,seg_E,cook,50,100,0.1,0.0,1.0,30.38845628471759,24.31298260001559,76.81094877771004,0.7140005966765685
boxes_rotation,seg_E,cook,50,100,0.2,0.0,1.0,30.413202767228196,24.34309947739984,76.81337700771965,0.7133649586743022
boxes_rotation,seg_E,cook,50,100,0.3,0.0,1.0,30.42298325806978,24.354992837569384,76.81433658220848,0.7131141321335278
boxes_rotation,seg_E,cook,50,100,0.5,0.0,1.0,30.431488438800248,24.365335591806456,76.81516605880317,0.7128961718308965
boxes_rotation,seg_E,cook,150,75,0.1,0.0,3.0,42.551765763955146,40.86507395784604,91.68339138167693,0.8965659268459897
boxes_rotation,seg_E,cook,150,75,0.2,0.0,3.0,42.61801627469665,40.929577415889355,91.69366126491688,0.8940240313927355
boxes_rotation,seg_E,cook,150,75,0.3,0.0,3.0,42.64403196833214,40.954929584885164,91.69765637658428,0.8930322374208675
boxes_rotation,seg_E,cook,150,75,0.5,0.0,3.0,42.66658584927495,40.97690777873637,91.70112117097578,0.8921754887534902
boxes_rotation,seg_E,cook,150,100,0.1,0.0,3.0,42.659416489550274,40.96496277224381,91.6906110964393,0.8922715793986078
boxes_rotation,seg_E,cook,150,100,0.2,0.0,3.0,42.73879250933266,41.04182387282925,91.70162733563976,0.8892593799764011
boxes_rotation,seg_E,cook,150,100,0.3,0.0,3.0,42.76994103815235,41.07200962486148,91.70593291717293,0.8880868190462009
boxes_rotation,seg_E,cook,150,100,0.5,0.0,3.0,42.79693302271959,41.098172095156016,91.70967760949306,0.8870752390226218
boxes_rotation,seg_E,thesis,25,75,0.1,0.0,0.5,8.90089332931496,8.449669859670154,13.924119697695867,0.8460450325824401
boxes_rotation,seg_E,thesis,25,75,0.2,0.0,0.5,8.877245703361138,8.443738761779144,13.95185989355182,0.8498080991059596
boxes_rotation,seg_E,thesis,25,75,0.3,0.0,0.5,8.869908207788336,8.43900543936983,13.962015960949682,0.8511463017314402
boxes_rotation,seg_E,thesis,25,75,0.5,0.0,0.5,8.864048358726741,8.43487193067388,13.969979052309352,0.8522551900341611
boxes_rotation,seg_E,thesis,25,100,0.1,0.0,0.5,8.868823070032992,8.444692529487146,13.971550309371551,0.8516969173896992
boxes_rotation,seg_E,thesis,25,100,0.2,0.0,0.5,8.853491707405995,8.437059506556139,13.997684736570069,0.8550233276183639
boxes_rotation,seg_E,thesis,25,100,0.3,0.0,0.5,8.84885019929425,8.434925468255573,14.006951430091426,0.856200797205753
boxes_rotation,seg_E,thesis,25,100,0.5,0.0,0.5,8.845441136173802,8.433791953503768,14.014802885167871,0.8571679779420333
boxes_rotation,seg_E,thesis,50,75,0.1,0.0,1.0,27.76907370862182,20.550869754659416,77.0537574006504,0.7995693069872342
boxes_rotation,seg_E,thesis,50,75,0.2,0.0,1.0,27.730318243870233,20.470900059139794,77.06502517963942,0.8020667898130323
boxes_rotation,seg_E,thesis,50,75,0.3,0.0,1.0,27.717725484984285,20.443933873944356,77.06939366473404,0.8029342107805629
boxes_rotation,seg_E,thesis,50,75,0.5,0.0,1.0,27.708092440261154,20.42267429039463,77.072465467418,0.8036341123822155
boxes_rotation,seg_E,thesis,50,100,0.1,0.0,1.0,27.712796706976928,20.429739922047858,77.07016270351978,0.8033002114487272
boxes_rotation,seg_E,thesis,50,100,0.2,0.0,1.0,27.685139485378677,20.366772040645568,77.08039326091904,0.8053937854890703
boxes_rotation,seg_E,thesis,50,100,0.3,0.0,1.0,27.676316753167093,20.345496613433717,77.08414629482233,0.8061157566691806
boxes_rotation,seg_E,thesis,50,100,0.5,0.0,1.0,27.669238452319977,20.328090448575313,77.0875547010512,0.8067080800269107
boxes_rotation,seg_E,thesis,150,75,0.1,0.0,3.0,39.537033746039256,36.90013111684922,91.7575000469125,1.033434663602096
boxes_rotation,seg_E,thesis,150,75,0.2,0.0,3.0,39.52537185556395,36.83863949315593,91.7740338109141,1.0343967233310016
boxes_rotation,seg_E,thesis,150,75,0.3,0.0,3.0,39.5224608234417,36.83143696503878,91.78106163549938,1.034696343993057
boxes_rotation,seg_E,thesis,150,75,0.5,0.0,3.0,39.52059339766,36.82765367813698,91.78672894920174,1.0349243469450247
boxes_rotation,seg_E,thesis,150,100,0.1,0.0,3.0,39.52183987975323,36.81637600354258,91.7655413074871,1.0344622916886983
boxes_rotation,seg_E,thesis,150,100,0.2,0.0,3.0,39.516647980112005,36.80514442068365,91.78318782576287,1.035121728826446
boxes_rotation,seg_E,thesis,150,100,0.3,0.0,3.0,39.51572316058597,36.802739291921334,91.79055220824941,1.035327415772234
boxes_rotation,seg_E,thesis,150,100,0.5,0.0,3.0,39.515184023662144,36.801456556104384,91.79733435960965,1.035490560399426
boxes_rotation,seg_E,thesis_imu,25,75,0.1,0.1,0.5,0.8657835894873522,0.8546535933559184,1.692644594593504,0.9950097811602555
boxes_rotation,seg_E,thesis_imu,25,75,0.1,0.2,0.5,0.2929967589671808,0.2549349421306552,0.5560851445660258,0.9987139457565847
boxes_rotation,seg_E,thesis_imu,25,75,0.1,0.3,0.5,0.15486418292791662,0.12976699330622496,0.28365994165920533,0.9995700520876466
boxes_rotation,seg_E,thesis_imu,25,75,0.1,0.5,0.5,0.07369018805389436,0.07088698437394644,0.12800698467977178,0.9999633419149845
boxes_rotation,seg_E,thesis_imu,25,75,0.2,0.1,0.5,1.730598798684306,1.7769656379422052,3.3682722102341005,0.9905069760386348
boxes_rotation,seg_E,thesis_imu,25,75,0.2,0.2,0.5,0.7083244447859062,0.6779259363921556,1.3742660493768597,0.9962374387826849
boxes_rotation,seg_E,thesis_imu,25,75,0.2,0.3,0.5,0.388152787471912,0.3446701352216539,0.7389586845549431,0.9982710625778769
boxes_rotation,seg_E,thesis_imu,25,75,0.2,0.5,0.5,0.18043613265024694,0.15252266488016336,0.3296844170930801,0.9995270144890834
boxes_rotation,seg_E,thesis_imu,25,75,0.3,0.1,0.5,2.431522207621343,2.386585784450981,4.70406222820073,0.9865231424350176
boxes_rotation,seg_E,thesis_imu,25,75,0.3,0.2,0.5,1.1443275411764269,1.1046519255101392,2.2289663507379474,0.9937762847515721
boxes_rotation,seg_E,thesis_imu,25,75,0.3,0.3,0.5,0.6607976277121113,0.624932422119064,1.2769895348822837,0.9966323071122872
boxes_rotation,seg_E,thesis_imu,25,75,0.3,0.5,0.5,0.31293029574149067,0.2690848379531569,0.5876338586181652,0.9988077195145577
boxes_rotation,seg_E,thesis_imu,25,75,0.5,0.1,0.5,3.4327379050674613,3.022592215677472,6.564867899035505,0.9776796335857328
boxes_rotation,seg_E,thesis_imu,25,75,0.5,0.2,0.5,1.9394776849420297,1.9562880674721128,3.764401642825643,0.9895777966172307
boxes_rotation,seg_E,thesis_imu,25,75,0.5,0.3,0.5,1.2301506301513419,1.2018043553203297,2.3936426885054702,0.9934063885850416
boxes_rotation,seg_E,thesis_imu,25,75,0.5,0.5,0.5,0.6248170008665029,0.5847409160972226,1.2027248039758056,0.9969446319110059
boxes_rotation,seg_E,thesis_imu,25,100,0.1,0.1,0.5,0.5244710468178814,0.4629545421717514,0.9895907287363197,0.9979566579621602
boxes_rotation,seg_E,thesis_imu,25,100,0.1,0.2,0.5,0.1567230973863634,0.15062873492240175,0.26602570799789815,1.0001200667297825
boxes_rotation,seg_E,thesis_imu,25,100,0.1,0.3,0.5,0.08149030159980969,0.06686170975628687,0.12551302040034337,1.0003719352198253
boxes_rotation,seg_E,thesis_imu,25,100,0.1,0.5,0.5,0.03967349279991019,0.02875265859713312,0.053735469933046065,1.0003537186631213
boxes_rotation,seg_E,thesis_imu,25,100,0.2,0.1,0.5,1.21422941341126,1.1943725970745338,2.335169680158236,0.9943736908209444
boxes_rotation,seg_E,thesis_imu,25,100,0.2,0.2,0.5,0.4233347500063251,0.35453568904562716,0.7788554632320341,0.9988827381974775
boxes_rotation,seg_E,thesis_imu,25,100,0.2,0.3,0.5,0.21659457618372527,0.2056488349044284,0.3743544262384384,1.0000157570450232
boxes_rotation,seg_E,thesis_imu,25,100,0.2,0.5,0.5,0.09720491288393558,0.0801621799766891,0.1501277569163296,1.0004354260945867
boxes_rotation,seg_E,thesis_imu,25,100,0.3,0.1,0.5,1.848996968683592,1.8853616828365924,3.5583488059881536,0.9913639180544199
boxes_rotation,seg_E,thesis_imu,25,100,0.3,0.2,0.5,0.743790884043537,0.6810527152983263,1.407250153879487,0.9971291282716715
boxes_rotation,seg_E,thesis_imu,25,100,0.3,0.3,0.5,0.3938219976833796,0.32849114738020607,0.7167036730199547,0.999165150877063
boxes_rotation,seg_E,thesis_imu,25,100,0.3,0.5,0.5,0.17323394538276204,0.16176363147311995,0.2889618360100116,1.0002678543507695
boxes_rotation,seg_E,thesis_imu,25,100,0.5,0.1,0.5,2.8427239253550582,2.727094773940575,5.444246045732063,0.9855144488487929
boxes_rotation,seg_E,thesis_imu,25,100,0.5,0.2,0.5,1.4060552686082133,1.3613156869141088,2.699351418909364,0.993715291510387
boxes_rotation,seg_E,thesis_imu,25,100,0.5,0.3,0.5,0.8140196141942693,0.7537454346502318,1.541247419737312,0.996862750281452
boxes_rotation,seg_E,thesis_imu,25,100,0.5,0.5,0.5,0.3717454230589547,0.32843994647518115,0.6699520760606476,0.9993803837431942
boxes_rotation,seg_E,thesis_imu,50,75,0.1,0.1,1.0,1.2279054728719085,0.8623027901717688,1.9499774851969343,1.0210116024240445
boxes_rotation,seg_E,thesis_imu,50,75,0.1,0.2,1.0,0.5727567462407159,0.2684968716283901,0.6383688041344616,1.0100012432947993
boxes_rotation,seg_E,thesis_imu,50,75,0.1,0.3,1.0,0.3735549100307973,0.13081455115443844,0.33081014910139195,1.006808061791148
boxes_rotation,seg_E,thesis_imu,50,75,0.1,0.5,1.0,0.2228494342954632,0.06156023124608922,0.1533142164939589,1.004217933218677
boxes_rotation,seg_E,thesis_imu,50,75,0.2,0.1,1.0,2.176783831097831,1.740319640034484,4.138607870809822,1.0441443466114042
boxes_rotation,seg_E,thesis_imu,50,75,0.2,0.2,1.0,1.0969648937365317,0.7075870813258109,1.5799858451034925,1.0190550206213238
boxes_rotation,seg_E,thesis_imu,50,75,0.2,0.3,1.0,0.7224318261482474,0.36370137998128343,0.849960814982177,1.012713516775316
boxes_rotation,seg_E,thesis_imu,50,75,0.2,0.5,1.0,0.4316852905308774,0.15286748736510797,0.38483068666980924,1.0079409264123191
boxes_rotation,seg_E,thesis_imu,50,75,0.3,0.1,1.0,2.943595140820778,2.4809040390211186,6.254862039453258,1.064949978646031
boxes_rotation,seg_E,thesis_imu,50,75,0.3,0.2,1.0,1.5823030177018023,1.1595346760807757,2.6188976683937204,1.0289427019453117
boxes_rotation,seg_E,thesis_imu,50,75,0.3,0.3,1.0,1.0575487567118953,0.6547254738884223,1.4687960558378175,1.0185206389446446
boxes_rotation,seg_E,thesis_imu,50,75,0.3,0.5,1.0,0.6342503011213281,0.2831279066859165,0.6793294532757913,1.0113910536866204
boxes_rotation,seg_E,thesis_imu,50,75,0.5,0.1,1.0,4.12206936237158,3.605278431714662,9.432548522529757,1.0841063536004232
boxes_rotation,seg_E,thesis_imu,50,75,0.5,0.2,1.0,2.4313284380222155,1.9614311624630605,4.731605523081843,1.0518008478661605
boxes_rotation,seg_E,thesis_imu,50,75,0.5,0.3,1.0,1.6867388172145932,1.2560780316243956,2.829870146749889,1.0314719794821505
boxes_rotation,seg_E,thesis_imu,50,75,0.5,0.5,1.0,1.027793776950117,0.6144404432659336,1.3844315811737684,1.0181364677309213
boxes_rotation,seg_E,thesis_imu,50,100,0.1,0.1,1.0,0.9448664991953953,0.4888266450999311,1.1462673450010405,1.0171151293000162
boxes_rotation,seg_E,thesis_imu,50,100,0.1,0.2,1.0,0.4640707945691656,0.12709247736660692,0.3253938080264636,1.0092020277368168
boxes_rotation,seg_E,thesis_imu,50,100,0.1,0.3,1.0,0.31457415538347083,0.05937397630156586,0.16113000666332258,1.0064430872036665
boxes_rotation,seg_E,thesis_imu,50,100,0.1,0.5,1.0,0.19571666718380695,0.024712091286456957,0.07463221771142198,1.0040760447959143
boxes_rotation,seg_E,thesis_imu,50,100,0.2,0.1,1.0,1.7212078063094214,1.2059760663695123,2.764235012466823,1.0325668828782397
boxes_rotation,seg_E,thesis_imu,50,100,0.2,0.2,1.0,0.8626337807934994,0.3726771414209059,0.9118841429537514,1.0162713503073515
boxes_rotation,seg_E,thesis_imu,50,100,0.2,0.3,1.0,0.5838109422729759,0.18198709195220164,0.4525375518868969,1.0115532652105401
boxes_rotation,seg_E,thesis_imu,50,100,0.2,0.5,1.0,0.36463178672368896,0.07130631100253532,0.19194481050178844,1.0075110779230325
boxes_rotation,seg_E,thesis_imu,50,100,0.3,0.1,1.0,2.3903091959421237,1.9300838575696175,4.422353516562587,1.0504211549576876
boxes_rotation,seg_E,thesis_imu,50,100,0.3,0.2,1.0,1.2428402134445637,0.719422989286225,1.6412592813965434,1.0230319758790538
boxes_rotation,seg_E,thesis_imu,50,100,0.3,0.3,1.0,0.8386291624984724,0.3389159426943419,0.8432874221995854,1.0160443945490933
boxes_rotation,seg_E,thesis_imu,50,100,0.3,0.5,1.0,0.522329140218998,0.13734295973191757,0.3565504516919071,1.0105498560216253
boxes_rotation,seg_E,thesis_imu,50,100,0.5,0.1,1.0,3.4704906403365126,2.9106224828595146,7.523175976583097,1.0744667561520937
boxes_rotation,seg_E,thesis_imu,50,100,0.5,0.2,1.0,1.9505259614423218,1.4205908184322134,3.237415330428442,1.0384200783510311
boxes_rotation,seg_E,thesis_imu,50,100,0.5,0.3,1.0,1.331678017212594,0.7914918821384123,1.8015577374445928,1.0248618592968135
boxes_rotation,seg_E,thesis_imu,50,100,0.5,0.5,1.0,0.8207552877075237,0.323496185581962,0.7917594984919651,1.015882980006477
boxes_rotation,seg_E,thesis_imu,150,75,0.1,0.1,3.0,2.8625396524508995,1.114368490095882,2.2757108923172678,1.0571077693107027
boxes_rotation,seg_E,thesis_imu,150,75,0.1,0.2,3.0,1.6774794619689586,0.3805655845444606,0.8890952713951629,1.0325245407057597
boxes_rotation,seg_E,thesis_imu,150,75,0.1,0.3,3.0,1.1999254760705025,0.19806081481966614,0.5235798373169402,1.0229841532747432
boxes_rotation,seg_E,thesis_imu,150,75,0.1,0.5,3.0,0.7688983556405388,0.08813906869712909,0.28199947140386783,1.014525876331316
boxes_rotation,seg_E,thesis_imu,150,75,0.2,0.1,3.0,4.342517244021385,2.277075455337559,4.488465040989109,1.0935708762799607
boxes_rotation,seg_E,thesis_imu,150,75,0.2,0.2,3.0,2.757275553309792,0.9329578268881336,1.949076934562397,1.0555155334439819
boxes_rotation,seg_E,thesis_imu,150,75,0.2,0.3,3.0,2.0579599647679037,0.511870685605673,1.1602619364593534,1.040659538610561
boxes_rotation,seg_E,thesis_imu,150,75,0.2,0.5,3.0,1.38262869075685,0.23023769077898873,0.6109551881292052,1.026777061362798
boxes_rotation,seg_E,thesis_imu,150,75,0.3,0.1,3.0,5.379832220282997,3.305274717715346,6.453041739195206,1.1228764287313102
boxes_rotation,seg_E,thesis_imu,150,75,0.3,0.2,3.0,3.5652797557181795,1.4860521512546705,3.0407816421711966,1.0741045206071587
boxes_rotation,seg_E,thesis_imu,150,75,0.3,0.3,3.0,2.7257652621522768,0.8663505491338976,1.8511941339499598,1.0550664308053406
boxes_rotation,seg_E,thesis_imu,150,75,0.3,0.5,3.0,1.890340097024345,0.4040126882289562,0.9777518607020176,1.037290631681868
boxes_rotation,seg_E,thesis_imu,150,75,0.5,0.1,3.0,6.895840124214131,4.999060100152533,9.642901733176446,1.1713989755959324
boxes_rotation,seg_E,thesis_imu,150,75,0.5,0.2,3.0,4.765993570594043,2.543644221289335,5.087392355662388,1.105693056088418
boxes_rotation,seg_E,thesis_imu,150,75,0.5,0.3,3.0,3.7539005077670797,1.601423818241571,3.2694673711584707,1.0788977801757462
boxes_rotation,seg_E,thesis_imu,150,75,0.5,0.5,3.0,2.702003441004812,0.8323809936224258,1.7768346107179702,1.054739719691232
boxes_rotation,seg_E,thesis_imu,150,100,0.1,0.1,3.0,2.635537344228154,0.6879731063128832,1.5642949998591704,1.0538187059702424
boxes_rotation,seg_E,thesis_imu,150,100,0.1,0.2,3.0,1.5950165522396647,0.18183438415608139,0.6155521947259975,1.0317243290298037
boxes_rotation,seg_E,thesis_imu,150,100,0.1,0.3,3.0,1.1579496034834675,0.08409980261656606,0.37826072094095736,1.0226350292872348
boxes_rotation,seg_E,thesis_imu,150,100,0.1,0.5,3.0,0.7513235667236978,0.03497189646093947,0.21650846378740415,1.0144086298197699
boxes_rotation,seg_E,thesis_imu,150,100,0.2,0.1,3.0,3.9523377479582678,1.6229949536697248,3.278729303335376,1.0846400128328184
boxes_rotation,seg_E,thesis_imu,150,100,0.2,0.2,3.0,2.5719842301318425,0.5417751602202834,1.3597138068168988,1.0530627565786965
boxes_rotation,seg_E,thesis_imu,150,100,0.2,0.3,3.0,1.9529056538205873,0.2603029722183897,0.8124958588978685,1.039562647731474
boxes_rotation,seg_E,thesis_imu,150,100,0.2,0.5,3.0,1.334440960540921,0.10109029833622526,0.44511474768791665,1.0263645879908858
boxes_rotation,seg_E,thesis_imu,150,100,0.3,0.1,3.0,4.874737208816612,2.423745193604912,4.878555847978674,1.1093399287168593
boxes_rotation,seg_E,thesis_imu,150,100,0.3,0.2,3.0,3.2863703526483596,0.9782990171927399,2.1708365246855883,1.0692924551740293
boxes_rotation,seg_E,thesis_imu,150,100,0.3,0.3,3.0,2.553551087795572,0.5024193554126759,1.3002762787342663,1.0528537413365795
boxes_rotation,seg_E,thesis_imu,150,100,0.3,0.5,3.0,1.8053839196409258,0.196701364982379,0.6960212567082373,1.0364477389681686
boxes_rotation,seg_E,thesis_imu,150,100,0.5,0.1,3.0,6.234035236473881,3.808402230079831,7.714064470665022,1.1486182590434286
boxes_rotation,seg_E,thesis_imu,150,100,0.5,0.2,3.0,4.346469985874175,1.8765883444681326,3.784109875523829,1.0952272473040439
boxes_rotation,seg_E,thesis_imu,150,100,0.5,0.3,3.0,3.4621441328142466,1.0745373010151824,2.355895302732092,1.0736151235714806
boxes_rotation,seg_E,thesis_imu,150,100,0.5,0.5,3.0,2.540133918843431,0.4710154372566844,1.2560840197194323,1.0527096311380781
shapes_rotation,seg_A,cook,25,75,0.1,0.0,0.5,11.04096069787108,12.31396333102452,11.255996082423104,1.134952019622656
shapes_rotation,seg_A,cook,25,75,0.2,0.0,0.5,11.056400895190293,12.321121136603738,11.214665534226958,1.1381568639209725
shapes_rotation,seg_A,cook,25,75,0.3,0.0,0.5,11.06146771142701,12.322144069180265,11.20041926055236,1.1392123168787238
shapes_rotation,seg_A,cook,25,75,0.5,0.0,0.5,11.06786788768055,12.327537016708401,11.18787303999091,1.1403215732380523
shapes_rotation,seg_A,cook,25,100,0.1,0.0,0.5,11.077988788189277,12.334079381546413,11.166689243214236,1.1420934903522908
shapes_rotation,seg_A,cook,25,100,0.2,0.0,0.5,11.091911978601411,12.335136714752151,11.122023253699007,1.1451537010655188
shapes_rotation,seg_A,cook,25,100,0.3,0.0,0.5,11.09901692458255,12.338210682897442,11.111398032768694,1.1461431425448871
shapes_rotation,seg_A,cook,25,100,0.5,0.0,0.5,11.106707583229879,12.346004638261936,11.108476677182923,1.146834371955821
shapes_rotation,seg_A,cook,50,75,0.1,0.0,1.0,24.847848037051172,14.991212104697636,44.99850494419961,0.9994674123689642
shapes_rotation,seg_A,cook,50,75,0.2,0.0,1.0,24.831098244291347,14.971650293715513,44.962546390370974,1.0017211856719819
shapes_rotation,seg_A,cook,50,75,0.3,0.0,1.0,24.826107414450295,14.965080728380748,44.95400409326944,1.0025867208979526
shapes_rotation,seg_A,cook,50,75,0.5,0.0,1.0,24.81969083341347,14.95861221258441,44.93912913528337,1.0032405078747484
shapes_rotation,seg_A,cook,50,100,0.1,0.0,1.0,24.811340331425086,14.948084767847785,44.9211602294516,1.0047829016278427
shapes_rotation,seg_A,cook,50,100,0.2,0.0,1.0,24.800438547660132,14.935668756830935,44.89174482991572,1.0067702150141458
shapes_rotation,seg_A,cook,50,100,0.3,0.0,1.0,24.794374916692362,14.93410174415866,44.87987545608492,1.007650508476828
